delta_1d,delta_2d,delta_all,sum_doses,sum_1d,sum_2d,perc_doses,perc_inh_tot,perc_inh_1d,perc_inh_2d,sum_monotone_1d,sum_monotone_2d,perc_inh_monotone_1d,perc_inh_monotone_2d,date
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-26
210,1,210,210,210,1,105.0,0.01388,0.01388,7e-05,210,1,0.01388,7e-05,2020-12-27
0,0,0,210,210,1,105.0,0.01388,0.01388,7e-05,210,1,0.01388,7e-05,2020-12-28
0,0,0,210,210,1,105.0,0.01388,0.01388,7e-05,210,1,0.01388,7e-05,2020-12-29
17,0,17,227,227,1,2.5,0.01501,0.01501,7e-05,227,1,0.01501,7e-05,2020-12-30
394,0,394,621,621,1,6.9,0.04105,0.04105,7e-05,621,1,0.04105,7e-05,2020-12-31
0,0,0,621,621,1,6.9,0.04105,0.04105,7e-05,621,1,0.04105,7e-05,2021-01-01
459,1,459,1080,1080,2,12.0,0.0714,0.0714,0.00013,1080,2,0.0714,0.00013,2021-01-02
916,1,916,1996,1996,3,22.2,0.13195,0.13195,0.0002,1996,3,0.13195,0.0002,2021-01-03
1530,1,1530,3526,3526,4,39.3,0.2331,0.2331,0.00026,3526,4,0.2331,0.00026,2021-01-04
1592,3,1592,5118,5118,7,32.4,0.33834,0.33834,0.00046,5118,7,0.33834,0.00046,2021-01-05
2217,3,2217,7335,7335,10,46.4,0.4849,0.4849,0.00066,7335,10,0.4849,0.00066,2021-01-06
1825,2,1825,9160,9160,12,51.6,0.60555,0.60555,0.00079,9160,12,0.60555,0.00079,2021-01-07
1586,0,1586,10746,10746,12,60.5,0.7104,0.7104,0.00079,10746,12,0.7104,0.00079,2021-01-08
1724,2,1724,12470,12470,14,70.3,0.82437,0.82437,0.00093,12470,14,0.82437,0.00093,2021-01-09
1746,1,1746,14216,14216,15,80.1,0.93979,0.93979,0.00099,14216,15,0.93979,0.00099,2021-01-10
1183,2,1183,15399,15399,17,86.8,1.018,1.018,0.00112,15399,17,1.018,0.00112,2021-01-11
1227,0,1227,16626,16626,17,60.5,1.09911,1.09911,0.00112,16626,17,1.09911,0.00112,2021-01-12
2030,9,2030,18656,18656,26,64.3,1.23331,1.23331,0.00172,18656,26,1.23331,0.00172,2021-01-13
1399,5,1399,20055,20055,31,69.2,1.3258,1.3258,0.00205,20055,31,1.3258,0.00205,2021-01-14
1525,5,1525,21580,21580,36,74.4,1.42661,1.42661,0.00238,21580,36,1.42661,0.00238,2021-01-15
2044,7,2044,23624,23624,43,81.5,1.56174,1.56174,0.00284,23624,43,1.56174,0.00284,2021-01-16
1563,68,1628,25252,25187,111,87.1,1.66936,1.66507,0.00734,25187,111,1.66507,0.00734,2021-01-17
547,150,696,25948,25734,261,89.5,1.71538,1.70123,0.01725,25734,261,1.70123,0.01725,2021-01-18
143,92,234,26182,25877,353,90.3,1.73084,1.71068,0.02334,25877,353,1.71068,0.02334,2021-01-19
388,20,408,26590,26265,373,84.8,1.75782,1.73633,0.02466,26265,373,1.73633,0.02466,2021-01-20
596,331,927,27517,26861,704,69.6,1.8191,1.77573,0.04654,26861,704,1.77573,0.04654,2021-01-21
194,295,489,28006,27055,999,70.8,1.85143,1.78856,0.06604,27055,999,1.78856,0.06604,2021-01-22
121,437,557,28563,27176,1436,72.3,1.88825,1.79656,0.09493,27176,1436,1.79656,0.09493,2021-01-23
3,878,881,29444,27179,2314,74.5,1.94649,1.79675,0.15297,27179,2314,1.79675,0.15297,2021-01-24
90,1507,1597,31041,27269,3821,78.5,2.05206,1.8027,0.2526,27269,3821,1.8027,0.2526,2021-01-25
78,1943,2020,33061,27347,5764,81.2,2.1856,1.80786,0.38105,27347,5764,1.80786,0.38105,2021-01-26
114,2005,2119,35180,27461,7769,77.5,2.32569,1.8154,0.51359,27461,7769,1.8154,0.51359,2021-01-27
159,1936,2092,37272,27620,9705,82.1,2.46398,1.82591,0.64158,27620,9705,1.82591,0.64158,2021-01-28
159,1836,1994,39266,27779,11541,86.5,2.5958,1.83642,0.76295,27779,11541,1.83642,0.76295,2021-01-29
24,1882,1906,41172,27803,13423,90.7,2.72181,1.83801,0.88737,27803,13423,1.83801,0.88737,2021-01-30
97,1824,1921,43093,27900,15247,95.0,2.8488,1.84442,1.00795,27900,15247,1.84442,1.00795,2021-01-31
96,1267,1362,44455,27996,16514,94.4,2.93884,1.85076,1.09171,27996,16514,1.85076,1.09171,2021-02-01
70,1123,1193,45648,28066,17637,79.2,3.01771,1.85539,1.16595,28066,17637,1.85539,1.16595,2021-02-02
118,2013,2129,47777,28184,19650,82.9,3.15845,1.86319,1.29903,28184,19650,1.86319,1.29903,2021-02-03
112,2278,2389,50166,28296,21928,87.1,3.31638,1.8706,1.44962,28296,21928,1.8706,1.44962,2021-02-04
438,1721,2159,52325,28734,23649,90.8,3.45911,1.89955,1.56339,28734,23649,1.89955,1.56339,2021-02-05
521,1949,2462,54787,29255,25598,95.1,3.62187,1.93399,1.69224,29255,25598,1.93399,1.69224,2021-02-06
343,1530,1872,56659,29598,27128,98.3,3.74562,1.95667,1.79338,29598,27128,1.95667,1.79338,2021-02-07
371,476,833,57492,29969,27604,99.8,3.80069,1.9812,1.82485,29969,27604,1.9812,1.82485,2021-02-08
46,79,125,57617,30015,27683,75.0,3.80896,1.98424,1.83007,30015,27683,1.98424,1.83007,2021-02-09
1082,362,1442,59059,31097,28045,76.9,3.90428,2.05577,1.854,31097,28045,2.05577,1.854,2021-02-10
1598,402,1988,61047,32695,28447,79.5,4.03571,2.16141,1.88058,32695,28447,2.16141,1.88058,2021-02-11
1431,157,1582,62629,34126,28604,81.6,4.14029,2.25601,1.89096,34126,28604,2.25601,1.89096,2021-02-12
1011,91,1093,63722,35137,28695,72.2,4.21255,2.32284,1.89697,35137,28695,2.32284,1.89697,2021-02-13
738,1,738,64460,35875,28696,73.0,4.26133,2.37163,1.89704,35875,28696,2.37163,1.89704,2021-02-14
954,13,967,65427,36829,28709,74.1,4.32526,2.4347,1.8979,36829,28709,2.4347,1.8979,2021-02-15
1257,62,1287,66714,38086,28771,75.6,4.41034,2.5178,1.902,38086,28771,2.5178,1.902,2021-02-16
1710,172,1829,68543,39796,28943,77.6,4.53125,2.63084,1.91337,39796,28943,2.63084,1.91337,2021-02-17
1859,313,2147,70690,41655,29256,66.1,4.67319,2.75374,1.93406,41655,29256,2.75374,1.93406,2021-02-18
1867,160,2002,72692,43522,29416,60.6,4.80554,2.87716,1.94464,43522,29416,2.87716,1.94464,2021-02-19
4052,123,4163,76855,47574,29539,64.1,5.08074,3.14503,1.95277,47574,29539,3.14503,1.95277,2021-02-20
375,6,376,77231,47949,29545,64.4,5.1056,3.16982,1.95317,47949,29545,3.16982,1.95317,2021-02-21
3386,98,3462,80693,51335,29643,67.3,5.33447,3.39366,1.95964,51335,29643,3.39366,1.95964,2021-02-22
3258,61,3314,84007,54593,29704,70.1,5.55355,3.60904,1.96368,54593,29704,3.60904,1.96368,2021-02-23
3457,86,3535,87542,58050,29790,63.2,5.78724,3.83758,1.96936,58050,29790,3.83758,1.96936,2021-02-24
3382,238,3563,91105,61432,30028,65.7,6.02279,4.06116,1.9851,61432,30028,4.06116,1.9851,2021-02-25
3201,550,3681,94786,64633,30578,68.4,6.26613,4.27277,2.02146,64633,30578,4.27277,2.02146,2021-02-26
3192,243,3401,98187,67825,30821,65.7,6.49096,4.48379,2.03752,67825,30821,4.48379,2.03752,2021-02-27
2831,16,2837,101024,70656,30837,67.6,6.67851,4.67094,2.03858,70656,30837,4.67094,2.03858,2021-02-28
3524,273,3772,104796,74180,31110,66.8,6.92787,4.90391,2.05663,74180,31110,4.90391,2.05663,2021-03-01
4436,630,5005,109801,78616,31740,62.1,7.25874,5.19716,2.09827,78616,31740,5.19716,2.09827,2021-03-02
5814,976,6699,116500,84430,32716,65.9,7.7016,5.58151,2.1628,84430,32716,5.58151,2.1628,2021-03-03
5145,1461,6540,123040,89575,34177,69.6,8.13395,5.92164,2.25938,89575,34177,5.92164,2.25938,2021-03-04
4758,1535,6227,129267,94333,35712,73.1,8.54561,6.23618,2.36086,94333,35712,6.23618,2.36086,2021-03-05
4470,1325,5742,135009,98803,37037,76.4,8.9252,6.53169,2.44845,98803,37037,6.53169,2.44845,2021-03-06
4429,804,5183,140192,103232,37841,79.3,9.26784,6.82448,2.5016,103232,37841,6.82448,2.5016,2021-03-07
5299,1119,6302,146494,108531,38960,82.9,9.68445,7.17479,2.57557,108531,38960,7.17479,2.57557,2021-03-08
4550,971,5431,151925,113081,39931,76.8,10.04349,7.47558,2.63977,113081,39931,7.47558,2.63977,2021-03-09
4533,1241,5713,157638,117614,41172,73.5,10.42116,7.77525,2.72181,117614,41172,7.77525,2.72181,2021-03-10
5226,1492,6638,164276,122840,42664,76.6,10.85999,8.12073,2.82044,122840,42664,8.12073,2.82044,2021-03-11
3401,1333,4681,168957,126241,43997,78.7,11.16944,8.34556,2.90856,126241,43997,8.34556,2.90856,2021-03-12
1805,4048,5812,174769,128046,48045,79.1,11.55366,8.46489,3.17617,128046,48045,8.46489,3.17617,2021-03-13
1907,608,2499,177268,129953,48653,80.2,11.71887,8.59096,3.21636,129953,48653,8.59096,3.21636,2021-03-14
1312,3161,4455,181723,131265,51814,75.1,12.01338,8.67769,3.42533,131265,51814,8.67769,3.42533,2021-03-15
290,3239,3523,185246,131555,55053,76.5,12.24628,8.69686,3.63945,131555,55053,8.69686,3.63945,2021-03-16
107,3372,3477,188723,131662,58425,78.0,12.47613,8.70394,3.86237,131662,58425,8.70394,3.86237,2021-03-17
161,3294,3442,192165,131823,61719,79.4,12.70368,8.71458,4.08013,131823,61719,8.71458,4.08013,2021-03-18
337,3556,3882,196047,132160,65275,81.0,12.96031,8.73686,4.31521,132160,65275,8.73686,4.31521,2021-03-19
1047,3154,4178,200225,133207,68429,82.7,13.23651,8.80607,4.52372,133207,68429,8.80607,4.52372,2021-03-20
1629,2903,4507,204732,134836,71332,81.3,13.53446,8.91376,4.71563,134836,71332,8.91376,4.71563,2021-03-21
2527,3230,5707,210439,137363,74562,71.0,13.91174,9.08082,4.92916,137363,74562,9.08082,4.92916,2021-03-22
2262,3616,5837,216276,139625,78178,73.0,14.29761,9.23036,5.16821,139625,78178,9.23036,5.16821,2021-03-23
3383,3792,7099,223375,143008,81970,75.4,14.76692,9.454,5.41889,143008,81970,9.454,5.41889,2021-03-24
3248,3529,6706,230081,146256,85499,75.9,15.21024,9.66872,5.65218,146256,85499,9.66872,5.65218,2021-03-25
3535,2926,6396,236477,149791,88425,78.0,15.63307,9.90241,5.84562,149791,88425,9.90241,5.84562,2021-03-26
5033,2481,7430,243907,154824,90906,80.4,16.12425,10.23513,6.00963,154824,90906,10.23513,6.00963,2021-03-27
2435,1730,4128,248035,157259,92636,81.8,16.39714,10.39611,6.124,157259,92636,10.39611,6.124,2021-03-28
3440,2500,5899,253934,160699,95136,76.1,16.78712,10.62352,6.28927,160699,95136,10.62352,6.28927,2021-03-29
4653,2924,7490,261424,165352,98060,78.4,17.28227,10.93112,6.48257,165352,98060,10.93112,6.48257,2021-03-30
4351,3108,7378,268802,169703,101168,80.6,17.77001,11.21876,6.68803,169703,101168,11.21876,6.68803,2021-03-31
4158,3506,7578,276380,173861,104674,82.8,18.27098,11.49364,6.91981,173861,104674,11.49364,6.91981,2021-04-01
6154,845,6894,283274,180015,105519,81.3,18.72673,11.90046,6.97567,180015,105519,11.90046,6.97567,2021-04-02
6911,828,7578,290852,186926,106347,76.5,19.2277,12.35734,7.03041,186926,106347,12.35734,7.03041,2021-04-03
2666,1213,3836,294688,189592,107560,77.5,19.48129,12.53358,7.1106,189592,107560,12.53358,7.1106,2021-04-04
4434,1341,5703,300391,194026,108901,79.0,19.8583,12.82671,7.19925,194026,108901,12.82671,7.19925,2021-04-05
8067,931,8880,309271,202093,109832,72.6,20.44534,13.36,7.26079,202093,109832,13.36,7.26079,2021-04-06
8516,504,8886,318157,210609,110336,74.7,21.03278,13.92298,7.29411,210609,110336,13.92298,7.29411,2021-04-07
9124,515,9496,327653,219733,110851,76.9,21.66055,14.52615,7.32816,219733,110851,14.52615,7.32816,2021-04-08
9369,378,9569,337222,229102,111229,79.2,22.29313,15.14552,7.35315,229102,111229,15.14552,7.35315,2021-04-09
10616,527,10931,348153,239718,111756,81.7,23.01576,15.84732,7.38799,239718,111756,15.84732,7.38799,2021-04-10
6830,402,7117,355270,246548,112158,83.4,23.48625,16.29884,7.41456,246548,112158,16.29884,7.41456,2021-04-11
8092,612,8574,363844,254640,112770,85.4,24.05307,16.83379,7.45502,254640,112770,16.83379,7.45502,2021-04-12
9605,415,9839,373683,264245,113185,87.7,24.7035,17.46876,7.48245,264245,113185,17.46876,7.48245,2021-04-13
9851,523,10220,383903,274096,113708,82.6,25.37913,18.11999,7.51703,274096,113708,18.11999,7.51703,2021-04-14
9815,780,10380,394283,283911,114488,84.1,26.06533,18.76884,7.56859,283911,114488,18.76884,7.56859,2021-04-15
9559,716,10086,404369,293470,115204,86.3,26.7321,19.40077,7.61593,293470,115204,19.40077,7.61593,2021-04-16
10633,1264,11706,416075,304103,116468,88.8,27.50596,20.1037,7.69949,304103,116468,20.1037,7.69949,2021-04-17
7902,1068,8824,424899,312005,117536,90.6,28.0893,20.62608,7.77009,312005,117536,20.62608,7.77009,2021-04-18
8021,1694,9609,434508,320026,119230,90.7,28.72454,21.15634,7.88208,320026,119230,21.15634,7.88208,2021-04-19
9284,1581,10756,445264,329310,120811,93.0,29.43559,21.77009,7.9866,329310,120811,21.77009,7.9866,2021-04-20
9592,1344,10788,456052,338902,122155,86.4,30.14877,22.4042,8.07545,338902,122155,22.4042,8.07545,2021-04-21
9219,1693,10798,466850,348121,123848,87.7,30.86261,23.01365,8.18737,348121,123848,23.01365,8.18737,2021-04-22
8264,3189,11319,478169,356385,127037,89.8,31.61088,23.55997,8.39819,356385,127037,23.55997,8.39819,2021-04-23
7706,4599,12179,490348,364091,131636,92.1,32.41602,24.0694,8.70222,364091,131636,24.0694,8.70222,2021-04-24
7024,1909,8601,498949,371115,133545,93.7,32.98461,24.53374,8.82842,371115,133545,24.53374,8.82842,2021-04-25
6149,3613,9177,508126,377264,137158,93.9,33.59129,24.94024,9.06727,377264,137158,24.94024,9.06727,2021-04-26
5602,5545,9599,517725,382866,142703,95.6,34.22586,25.31058,9.43384,382866,142703,25.31058,9.43384,2021-04-27
6193,5833,10942,528667,389059,148536,88.8,34.94922,25.71998,9.81945,389059,148536,25.71998,9.81945,2021-04-28
7343,7107,13457,542124,396402,155643,91.1,35.83883,26.20542,10.28928,396402,155643,26.20542,10.28928,2021-04-29
5592,8768,14168,556292,401994,164411,93.5,36.77545,26.57509,10.86891,401994,164411,26.57509,10.86891,2021-04-30
