delta_1d,delta_2d,delta_all,sum_doses,sum_1d,sum_2d,perc_doses,perc_inh_tot,perc_inh_1d,perc_inh_2d,sum_monotone_1d,sum_monotone_2d,perc_inh_monotone_1d,perc_inh_monotone_2d,date
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-26
107,0,107,107,107,0,101.9,0.01934,0.01934,0.0,107,0,0.01934,0.0,2020-12-27
0,0,0,107,107,0,101.9,0.01934,0.01934,0.0,107,0,0.01934,0.0,2020-12-28
0,0,0,107,107,0,101.9,0.01934,0.01934,0.0,107,0,0.01934,0.0,2020-12-29
0,0,0,107,107,0,2.1,0.01934,0.01934,0.0,107,0,0.01934,0.0,2020-12-30
0,0,0,107,107,0,2.1,0.01934,0.01934,0.0,107,0,0.01934,0.0,2020-12-31
0,0,0,107,107,0,2.1,0.01934,0.01934,0.0,107,0,0.01934,0.0,2021-01-01
962,2,962,1069,1069,2,21.5,0.19322,0.19322,0.00036,1069,2,0.19322,0.00036,2021-01-02
917,0,917,1986,1986,2,39.9,0.35897,0.35897,0.00036,1986,2,0.35897,0.00036,2021-01-03
614,0,614,2600,2600,2,52.2,0.46995,0.46995,0.00036,2600,2,0.46995,0.00036,2021-01-04
955,2,955,3555,3555,4,45.0,0.64256,0.64256,0.00072,3555,4,0.64256,0.00072,2021-01-05
296,0,296,3851,3851,4,48.7,0.69606,0.69606,0.00072,3851,4,0.69606,0.00072,2021-01-06
647,0,647,4498,4498,4,56.9,0.81301,0.81301,0.00072,4498,4,0.81301,0.00072,2021-01-07
557,0,557,5055,5055,4,63.9,0.91369,0.91369,0.00072,5055,4,0.91369,0.00072,2021-01-08
560,0,560,5615,5615,4,71.0,1.0149,1.0149,0.00072,5615,4,1.0149,0.00072,2021-01-09
77,0,77,5692,5692,4,72.0,1.02882,1.02882,0.00072,5692,4,1.02882,0.00072,2021-01-10
186,0,186,5878,5878,4,49.8,1.06244,1.06244,0.00072,5878,4,1.06244,0.00072,2021-01-11
217,0,217,6095,6095,4,44.3,1.10166,1.10166,0.00072,6095,4,1.10166,0.00072,2021-01-12
918,0,918,7013,7013,4,51.0,1.26759,1.26759,0.00072,7013,4,1.26759,0.00072,2021-01-13
974,0,974,7987,7987,4,58.1,1.44364,1.44364,0.00072,7987,4,1.44364,0.00072,2021-01-14
820,0,820,8807,8807,4,64.0,1.59185,1.59185,0.00072,8807,4,1.59185,0.00072,2021-01-15
729,0,729,9536,9536,4,69.3,1.72362,1.72362,0.00072,9536,4,1.72362,0.00072,2021-01-16
331,2,332,9868,9867,6,71.7,1.78363,1.78345,0.00108,9867,6,1.78345,0.00108,2021-01-17
366,99,465,10333,10233,105,64.2,1.86768,1.8496,0.01898,10233,105,1.8496,0.01898,2021-01-18
200,0,200,10533,10433,105,61.0,1.90383,1.88575,0.01898,10433,105,1.88575,0.01898,2021-01-19
84,2,86,10619,10517,107,61.5,1.91937,1.90094,0.01934,10517,107,1.90094,0.01934,2021-01-20
30,1,31,10650,10547,108,61.7,1.92497,1.90636,0.01952,10547,108,1.90636,0.01952,2021-01-21
67,0,67,10717,10614,108,62.1,1.93708,1.91847,0.01952,10614,108,1.91847,0.01952,2021-01-22
33,738,771,11488,10647,846,66.5,2.07644,1.92443,0.15291,10647,846,1.92443,0.15291,2021-01-23
59,818,876,12364,10706,1664,71.6,2.23478,1.9351,0.30077,10706,1664,1.9351,0.30077,2021-01-24
75,983,1057,13421,10781,2647,72.8,2.42583,1.94865,0.47844,10781,2647,1.94865,0.47844,2021-01-25
101,716,817,14238,10882,3363,77.2,2.5735,1.96691,0.60786,10882,3363,1.96691,0.60786,2021-01-26
115,309,424,14662,10997,3672,70.6,2.65014,1.98769,0.66371,10997,3672,1.98769,0.66371,2021-01-27
119,807,926,15588,11116,4479,75.0,2.81751,2.0092,0.80957,11116,4479,2.0092,0.80957,2021-01-28
63,558,621,16209,11179,5037,78.0,2.92976,2.02059,0.91043,11179,5037,2.02059,0.91043,2021-01-29
129,586,715,16924,11308,5623,81.5,3.05899,2.04391,1.01635,11308,5623,2.04391,1.01635,2021-01-30
0,78,78,17002,11308,5701,81.8,3.07309,2.04391,1.03045,11308,5701,2.04391,1.03045,2021-01-31
46,203,249,17251,11354,5904,72.7,3.1181,2.05222,1.06714,11354,5904,2.05222,1.06714,2021-02-01
176,195,370,17621,11530,6099,64.7,3.18497,2.08403,1.10239,11530,6099,2.08403,1.10239,2021-02-02
32,644,676,18297,11562,6743,67.2,3.30716,2.08982,1.21879,11562,6743,2.08982,1.21879,2021-02-03
66,1051,1117,19414,11628,7794,71.3,3.50906,2.10175,1.40876,11628,7794,2.10175,1.40876,2021-02-04
66,937,1002,20416,11694,8731,75.0,3.69017,2.11368,1.57812,11694,8731,2.11368,1.57812,2021-02-05
146,784,930,21346,11840,9515,78.4,3.85826,2.14007,1.71982,11840,9515,2.14007,1.71982,2021-02-06
49,337,386,21732,11889,9852,79.8,3.92803,2.14892,1.78074,11889,9852,2.14892,1.78074,2021-02-07
156,412,568,22300,12045,10264,81.9,4.0307,2.17712,1.85521,12045,10264,2.17712,1.85521,2021-02-08
320,178,498,22798,12365,10442,66.7,4.12071,2.23496,1.88738,12365,10442,2.23496,1.88738,2021-02-09
499,55,552,23350,12864,10497,68.3,4.22048,2.32515,1.89732,12864,10497,2.32515,1.89732,2021-02-10
877,86,960,24310,13741,10583,71.1,4.394,2.48367,1.91286,13741,10583,2.48367,1.91286,2021-02-11
750,34,783,25093,14491,10617,73.4,4.53553,2.61923,1.91901,14491,10617,2.61923,1.91901,2021-02-12
758,99,819,25912,15249,10716,67.8,4.68356,2.75624,1.9369,15249,10716,2.75624,1.9369,2021-02-13
152,46,152,26064,15401,10762,68.2,4.71104,2.78371,1.94522,15401,10762,2.78371,1.94522,2021-02-14
595,61,640,26704,15996,10823,60.6,4.82672,2.89126,1.95624,15996,10823,2.89126,1.95624,2021-02-15
812,117,910,27614,16808,10940,62.7,4.9912,3.03803,1.97739,16808,10940,3.03803,1.97739,2021-02-16
1062,83,1141,28755,17870,11023,65.3,5.19743,3.22998,1.99239,17870,11023,3.22998,1.99239,2021-02-17
861,222,1078,29833,18731,11245,66.0,5.39228,3.38561,2.03252,18731,11245,3.38561,2.03252,2021-02-18
1564,68,1627,31460,20295,11313,63.0,5.68636,3.6683,2.04481,20295,11313,3.6683,2.04481,2021-02-19
1054,120,1173,32633,21349,11433,65.4,5.89838,3.85881,2.0665,21349,11433,3.85881,2.0665,2021-02-20
285,0,285,32918,21634,11433,65.9,5.94989,3.91032,2.0665,21634,11433,3.91032,2.0665,2021-02-21
1753,63,1806,34724,23387,11496,65.0,6.27632,4.22717,2.07789,23387,11496,4.22717,2.07789,2021-02-22
1772,162,1914,36638,25159,11658,65.7,6.62227,4.54746,2.10717,25159,11658,4.54746,2.10717,2021-02-23
1743,87,1818,38456,26902,11745,68.9,6.95088,4.8625,2.12289,26902,11745,4.8625,2.12289,2021-02-24
1752,65,1802,40258,28654,11810,72.2,7.27659,5.17918,2.13464,28654,11810,5.17918,2.13464,2021-02-25
2087,94,2170,42428,30741,11904,76.1,7.66881,5.5564,2.15163,30741,11904,5.5564,2.15163,2021-02-26
1843,183,2012,44440,32584,12087,74.3,8.03248,5.88952,2.18471,32584,12087,5.88952,2.18471,2021-02-27
778,41,815,45255,33362,12128,75.7,8.17979,6.03014,2.19212,33362,12128,6.03014,2.19212,2021-02-28
385,173,556,45811,33747,12301,67.2,8.28028,6.09973,2.22339,33747,12301,6.09973,2.22339,2021-03-01
675,152,817,46628,34422,12453,67.3,8.42796,6.22174,2.25086,34422,12453,6.22174,2.25086,2021-03-02
1261,600,1827,48455,35683,13053,69.9,8.75818,6.44966,2.35931,35683,13053,6.44966,2.35931,2021-03-03
1113,847,1928,50383,36796,13900,72.7,9.10667,6.65083,2.51241,36796,13900,6.65083,2.51241,2021-03-04
1124,795,1892,52275,37920,14695,75.4,9.44864,6.85399,2.6561,37920,14695,6.85399,2.6561,2021-03-05
771,629,1385,53660,38691,15324,77.4,9.69898,6.99335,2.76979,38691,15324,6.99335,2.76979,2021-03-06
865,56,906,54566,39556,15380,78.7,9.86274,7.1497,2.77992,39556,15380,7.1497,2.77992,2021-03-07
863,675,1501,56067,40419,16055,74.6,10.13404,7.30569,2.90192,40419,16055,7.30569,2.90192,2021-03-08
808,647,1426,57493,41227,16702,75.3,10.39179,7.45173,3.01887,41227,16702,7.45173,3.01887,2021-03-09
853,860,1696,59189,42080,17562,71.9,10.69834,7.60591,3.17431,42080,17562,7.60591,3.17431,2021-03-10
841,995,1812,61001,42921,18557,74.1,11.02586,7.75792,3.35416,42921,18557,7.75792,3.35416,2021-03-11
817,1144,1927,62928,43738,19701,76.4,11.37416,7.90559,3.56093,43738,19701,7.90559,3.56093,2021-03-12
765,1077,1817,64745,44503,20778,76.5,11.70258,8.04386,3.7556,44503,20778,8.04386,3.7556,2021-03-13
545,487,1017,65762,45048,21265,77.7,11.8864,8.14237,3.84362,45048,21265,8.14237,3.84362,2021-03-14
541,1881,2401,68163,45589,23146,74.4,12.32038,8.24016,4.18361,45589,23146,8.24016,4.18361,2021-03-15
230,1708,1934,70097,45819,24854,76.5,12.66995,8.28173,4.49233,45819,24854,8.28173,4.49233,2021-03-16
29,1462,1488,71585,45848,26316,78.1,12.9389,8.28697,4.75659,45848,26316,8.28697,4.75659,2021-03-17
26,1358,1376,72961,45874,27674,79.6,13.18761,8.29167,5.00204,45874,27674,8.29167,5.00204,2021-03-18
268,2076,2333,75294,46142,29750,82.2,13.6093,8.34011,5.37728,46142,29750,8.34011,5.37728,2021-03-19
288,1035,1315,76609,46430,30785,83.6,13.84699,8.39217,5.56435,46430,30785,8.39217,5.56435,2021-03-20
487,710,1192,77801,46917,31495,81.9,14.06244,8.48019,5.69268,46917,31495,8.48019,5.69268,2021-03-21
653,583,1230,79031,47570,32078,76.6,14.28476,8.59822,5.79806,47570,32078,8.59822,5.79806,2021-03-22
1474,188,1647,80678,49044,32266,78.2,14.58245,8.86464,5.83204,49044,32266,8.86464,5.83204,2021-03-23
1507,612,2092,82770,50551,32878,80.2,14.96058,9.13703,5.94266,50551,32878,9.13703,5.94266,2021-03-24
1538,394,1893,84663,52089,33272,80.1,15.30274,9.41502,6.01387,52089,33272,9.41502,6.01387,2021-03-25
1699,293,1960,86623,53788,33565,81.9,15.657,9.72212,6.06683,53788,33565,9.72212,6.06683,2021-03-26
1823,454,2262,88885,55611,34019,84.1,16.06586,10.05162,6.14889,55611,34019,10.05162,6.14889,2021-03-27
2133,44,2156,91041,57744,34063,86.1,16.45555,10.43716,6.15685,57744,34063,10.43716,6.15685,2021-03-28
2195,342,2485,93526,59939,34405,81.3,16.90471,10.8339,6.21866,59939,34405,10.8339,6.21866,2021-03-29
2525,391,2898,96424,62464,34796,83.8,17.42852,11.29029,6.28934,62464,34796,11.29029,6.28934,2021-03-30
2330,859,3159,99583,64794,35655,86.5,17.99951,11.71144,6.4446,64794,35655,11.71144,6.4446,2021-03-31
2006,811,2778,102361,66800,36466,88.9,18.50163,12.07402,6.59119,66800,36466,12.07402,6.59119,2021-04-01
1740,630,2346,104707,68540,37096,87.2,18.92567,12.38852,6.70506,68540,37096,12.38852,6.70506,2021-04-02
1475,354,1815,106522,70015,37450,80.8,19.25372,12.65513,6.76904,70015,37450,12.65513,6.76904,2021-04-03
193,425,611,107133,70208,37875,81.3,19.36416,12.69001,6.84586,70208,37875,12.69001,6.84586,2021-04-04
422,320,730,107863,70630,38195,81.8,19.49611,12.76629,6.9037,70630,38195,12.76629,6.9037,2021-04-05
1090,207,1274,109137,71720,38402,74.2,19.72638,12.9633,6.94112,71720,38402,12.9633,6.94112,2021-04-06
1175,62,1212,110349,72895,38464,75.1,19.94545,13.17568,6.95232,72895,38464,13.17568,6.95232,2021-04-07
779,20,789,111138,73674,38484,75.6,20.08806,13.31649,6.95594,73674,38484,13.31649,6.95594,2021-04-08
1088,88,1151,112289,74762,38572,76.4,20.2961,13.51314,6.97184,74762,38572,13.51314,6.97184,2021-04-09
952,111,1036,113325,75714,38683,77.1,20.48336,13.68522,6.99191,75714,38683,13.68522,6.99191,2021-04-10
791,214,975,114300,76505,38897,77.8,20.65959,13.82819,7.03059,76505,38897,13.82819,7.03059,2021-04-11
1680,519,2175,116475,78185,39416,79.2,21.05272,14.13185,7.12439,78185,39416,14.13185,7.12439,2021-04-12
1296,847,2119,118594,79481,40263,80.7,21.43572,14.3661,7.27749,79481,40263,14.3661,7.27749,2021-04-13
1370,695,2048,120642,80851,40958,74.4,21.8059,14.61372,7.40311,80851,40958,14.61372,7.40311,2021-04-14
2633,843,3435,124077,83484,41801,75.8,22.42677,15.08963,7.55548,83484,41801,15.08963,7.55548,2021-04-15
2424,926,3329,127406,85908,42727,77.8,23.02848,15.52777,7.72285,85908,42727,15.52777,7.72285,2021-04-16
2200,1290,3464,130870,88108,44017,79.9,23.6546,15.92542,7.95602,88108,44017,15.92542,7.95602,2021-04-17
2350,1407,3731,134601,90458,45424,82.2,24.32897,16.35018,8.21033,90458,45424,16.35018,8.21033,2021-04-18
2529,1787,4185,138786,92987,47211,82.9,25.0854,16.80729,8.53333,92987,47211,16.80729,8.53333,2021-04-19
2206,1986,4165,142951,95193,49197,85.4,25.83822,17.20602,8.8923,95193,49197,17.20602,8.8923,2021-04-20
2272,1710,3951,146902,97465,50907,79.2,26.55236,17.61668,9.20138,97465,50907,17.61668,9.20138,2021-04-21
3435,1675,5063,151965,100900,52582,81.2,27.46749,18.23755,9.50413,100900,52582,18.23755,9.50413,2021-04-22
3534,1076,4555,156520,104434,53658,83.7,28.2908,18.87632,9.69862,104434,53658,18.87632,9.69862,2021-04-23
3533,1101,4584,161104,107967,54759,86.1,29.11936,19.51491,9.89762,107967,54759,19.51491,9.89762,2021-04-24
2936,83,2988,164092,110903,54842,87.7,29.65943,20.04558,9.91263,110903,54842,20.04558,9.91263,2021-04-25
4244,271,4466,168558,115147,55113,86.3,30.46666,20.81268,9.96161,115147,55113,20.81268,9.96161,2021-04-26
4403,383,4730,173288,119550,55496,88.7,31.3216,21.60852,10.03084,119550,55496,21.60852,10.03084,2021-04-27
4266,499,4707,177995,123816,55995,82.7,32.17238,22.37959,10.12103,123816,55995,22.37959,10.12103,2021-04-28
4418,516,4861,182856,128234,56511,84.9,33.051,23.17814,10.2143,128234,56511,23.17814,10.2143,2021-04-29
4124,1218,5285,188141,132358,57729,87.4,34.00626,23.92355,10.43445,132358,57729,23.92355,10.43445,2021-04-30
3954,810,4707,192848,136312,58539,81.8,34.85705,24.63823,10.58085,136312,58539,24.63823,10.58085,2021-05-01
3552,687,4181,197029,139864,59226,83.5,35.61276,25.28025,10.70503,139864,59226,25.28025,10.70503,2021-05-02
3684,881,4511,201540,143548,60107,85.5,36.42811,25.94613,10.86427,143548,60107,25.94613,10.86427,2021-05-03
3618,562,4142,205682,147166,60669,85.9,37.17678,26.60008,10.96585,147166,60669,26.60008,10.96585,2021-05-04
3446,963,4340,210022,150612,61632,81.4,37.96123,27.22294,11.13991,150612,61632,27.22294,11.13991,2021-05-05
3483,1631,5071,215093,154095,63263,83.3,38.8778,27.85249,11.43471,154095,63263,27.85249,11.43471,2021-05-06
3298,1376,4641,219734,157393,64639,84.1,39.71666,28.4486,11.68342,157393,64639,28.4486,11.68342,2021-05-07
3431,1478,4847,224581,160824,66117,85.9,40.59275,29.06875,11.95057,160824,66117,29.06875,11.95057,2021-05-08
2996,1736,4690,229271,163820,67853,87.7,41.44046,29.61027,12.26435,163820,67853,29.61027,12.26435,2021-05-09
2762,2093,4804,234075,166582,69946,89.6,42.30878,30.1095,12.64266,166582,69946,30.1095,12.64266,2021-05-10
1621,1056,2655,236730,168203,71002,86.7,42.78866,30.40249,12.83353,168203,71002,30.40249,12.83353,2021-05-11
2849,1928,4731,241461,171052,72930,82.7,43.64379,30.91744,13.18201,171052,72930,30.91744,13.18201,2021-05-12
3388,2675,5986,247447,174440,75605,84.8,44.72575,31.52982,13.66551,174440,75605,31.52982,13.66551,2021-05-13
3376,2635,5908,253355,177816,78240,85.6,45.79361,32.14003,14.14179,177816,78240,32.14003,14.14179,2021-05-14
3959,3200,6535,259890,181775,81440,87.9,46.97481,32.85561,14.72018,181775,81440,32.85561,14.72018,2021-05-15
2860,2652,4973,264863,184635,84092,89.5,47.87367,33.37256,15.19953,184635,84092,33.37256,15.19953,2021-05-16
3412,2856,5548,270411,188047,86948,91.4,48.87647,33.98927,15.71575,188047,86948,33.98927,15.71575,2021-05-17
3407,3179,5899,276310,191454,90127,93.4,49.9427,34.60508,16.29035,191454,90127,34.60508,16.29035,2021-05-18
1196,1789,2873,279183,192650,91916,88.8,50.46199,34.82126,16.61371,192650,91916,34.82126,16.61371,2021-05-19
2913,3094,5887,285070,195563,95010,90.6,51.52606,35.34778,17.17294,195563,95010,35.34778,17.17294,2021-05-20
1492,3362,4578,289648,197055,98372,90.6,52.35353,35.61746,17.78062,197055,98372,35.61746,17.78062,2021-05-21
1939,4569,5493,295141,198994,102941,92.3,53.34638,35.96793,18.60646,198994,102941,35.96793,18.60646,2021-05-22
1534,3971,4518,299659,200528,106912,93.7,54.16301,36.2452,19.32422,200528,106912,36.2452,19.32422,2021-05-23
1100,4046,4840,304499,201628,110958,93.7,55.03783,36.44402,20.05553,201628,110958,36.44402,20.05553,2021-05-24
879,3616,4201,308700,202507,114574,95.0,55.79716,36.6029,20.70911,202507,114574,36.6029,20.70911,2021-05-25
1706,3044,4491,313191,204213,117618,92.1,56.6089,36.91126,21.25931,204213,117618,36.91126,21.25931,2021-05-26
1084,2550,3621,316812,205297,120168,93.1,57.26339,37.10719,21.72022,205297,120168,37.10719,21.72022,2021-05-27
951,2703,3617,320429,206248,122871,94.2,57.91716,37.27908,22.20879,206248,122871,37.27908,22.20879,2021-05-28
837,2238,3062,323491,207085,125109,95.1,58.47061,37.43037,22.6133,207085,125109,37.43037,22.6133,2021-05-29
925,1857,2778,326269,208010,126966,93.9,58.97273,37.59756,22.94895,208010,126966,37.59756,22.94895,2021-05-30
1720,3000,4230,330499,209730,129966,95.1,59.7373,37.90845,23.4912,209730,129966,37.90845,23.4912,2021-05-31
3061,3634,6138,336637,212791,133600,89.3,60.84674,38.46172,24.14804,212791,133600,38.46172,24.14804,2021-06-01
4418,2088,5962,342599,217209,135688,90.9,61.92436,39.26027,24.52544,217209,135688,39.26027,24.52544,2021-06-02
3742,1218,4924,347523,220951,136906,92.2,62.81437,39.93663,24.7456,220951,136906,39.93663,24.7456,2021-06-03
3787,1093,4833,352356,224738,137999,90.5,63.68793,40.62113,24.94315,224738,137999,40.62113,24.94315,2021-06-04
3858,980,4800,357156,228596,138979,91.8,64.55552,41.31845,25.12029,228596,138979,41.31845,25.12029,2021-06-05
3733,1030,4512,361668,232329,140009,92.2,65.37106,41.99319,25.30646,232329,140009,41.99319,25.30646,2021-06-06
3924,461,4240,365908,236253,140470,93.2,66.13743,42.70245,25.38978,236253,140470,42.70245,25.38978,2021-06-07
4231,951,4589,370497,240484,141421,94.4,66.96689,43.4672,25.56168,240484,141421,43.4672,25.56168,2021-06-08
3999,991,4422,374919,244483,142412,90.2,67.76616,44.19001,25.7408,244483,142412,44.19001,25.7408,2021-06-09
3904,993,4347,379266,248387,143405,91.2,68.55188,44.89565,25.92028,248387,143405,44.89565,25.92028,2021-06-10
3207,1261,4235,383501,251594,144666,91.9,69.31735,45.47532,26.14821,251594,144666,45.47532,26.14821,2021-06-11
2999,792,3688,387189,254593,145458,92.8,69.98395,46.01738,26.29136,254593,145458,46.01738,26.29136,2021-06-12
2707,415,3015,390204,257300,145873,93.5,70.52891,46.50667,26.36637,257300,145873,46.50667,26.36637,2021-06-13
2114,2740,4825,395029,259414,148613,93.9,71.40102,46.88877,26.86162,259414,148613,46.88877,26.86162,2021-06-14
2246,1007,3223,398252,261660,149620,93.4,71.98357,47.29473,27.04364,261660,149620,47.29473,27.04364,2021-06-15
2146,2483,4607,402859,263806,152103,88.8,72.81628,47.68262,27.49244,263806,152103,47.68262,27.49244,2021-06-16
2112,2352,4441,407300,265918,154455,89.8,73.61899,48.06436,27.91756,265918,154455,48.06436,27.91756,2021-06-17
2206,2287,4465,411765,268124,156742,90.8,74.42603,48.46309,28.33093,268124,156742,48.46309,28.33093,2021-06-18
2392,2098,4467,416232,270516,158840,91.8,75.23344,48.89544,28.71014,270516,158840,48.89544,28.71014,2021-06-19
1974,2071,4010,420242,272490,160911,91.7,75.95824,49.25224,29.08447,272490,160911,49.25224,29.08447,2021-06-20
2163,2118,4258,424500,274653,163029,92.7,76.72787,49.6432,29.4673,274653,163029,49.6432,29.4673,2021-06-21
2255,2136,4355,428855,276908,165165,93.6,77.51503,50.05079,29.85338,276908,165165,50.05079,29.85338,2021-06-22
2364,916,3240,432095,279272,166081,88.9,78.10066,50.47808,30.01894,279272,166081,50.47808,30.01894,2021-06-23
2189,1940,4091,436186,281461,168021,89.8,78.8401,50.87374,30.3696,281461,168021,50.87374,30.3696,2021-06-24
2468,878,3308,439494,283929,168899,90.5,79.43802,51.31983,30.52829,283929,168899,51.31983,30.52829,2021-06-25
2778,590,3337,442831,286707,169489,90.2,80.04117,51.82195,30.63493,286707,169489,51.82195,30.63493,2021-06-26
2391,632,3007,445838,289098,170121,90.9,80.58469,52.25412,30.74917,289098,170121,52.25412,30.74917,2021-06-27
2132,1532,3641,449479,291230,171653,91.6,81.24279,52.63947,31.02607,291230,171653,52.63947,31.02607,2021-06-28
2814,1092,3857,453336,294044,172745,92.4,81.93994,53.1481,31.22345,294044,172745,53.1481,31.22345,2021-06-29
2346,1141,3457,456793,296390,173886,87.3,82.56479,53.57214,31.42969,296390,173886,53.57214,31.42969,2021-06-30
2596,1163,3712,460505,298986,175049,88.0,83.23573,54.04136,31.6399,298986,175049,54.04136,31.6399,2021-07-01
2513,1210,3691,464196,301499,176259,87.8,83.90287,54.49558,31.8586,301499,176259,54.49558,31.8586,2021-07-02
2803,1202,3948,468144,304302,177461,88.5,84.61647,55.00222,32.07586,304302,177461,55.00222,32.07586,2021-07-03
2190,947,3112,471256,306492,178408,86.6,85.17896,55.39806,32.24703,306492,178408,55.39806,32.24703,2021-07-04
2249,1058,3270,474526,308741,179466,87.2,85.77001,55.80457,32.43827,308741,179466,55.80457,32.43827,2021-07-05
2150,2101,4210,478736,310891,181567,88.0,86.53096,56.19318,32.81802,310891,181567,56.19318,32.81802,2021-07-06
2034,3193,5204,483940,312925,184760,86.0,87.47158,56.56082,33.39515,312925,184760,56.56082,33.39515,2021-07-07
1877,3298,5139,489079,314802,188058,86.9,88.40045,56.90009,33.99126,314802,188058,56.90009,33.99126,2021-07-08
1705,3656,5339,494418,316507,191714,87.9,89.36546,57.20826,34.65208,316507,191714,57.20826,34.65208,2021-07-09
1603,3944,5530,499948,318110,195658,88.2,90.365,57.498,35.36495,318110,195658,57.498,35.36495,2021-07-10
1532,3564,5031,504979,319642,199222,89.1,91.27435,57.77491,36.00914,319642,199222,57.77491,36.00914,2021-07-11
1630,3840,5441,510420,321272,203062,90.1,92.25781,58.06953,36.70321,321272,203062,58.06953,36.70321,2021-07-12
1819,4088,5853,516273,323091,207150,91.1,93.31573,58.39831,37.44212,323091,207150,58.39831,37.44212,2021-07-13
1651,4023,5641,521914,324742,211173,89.3,94.33533,58.69673,38.16927,324742,211173,58.69673,38.16927,2021-07-14
1694,4817,6481,528395,326436,215990,90.4,95.50677,59.00292,39.03993,326436,215990,59.00292,39.03993,2021-07-15
1835,4141,5935,534330,328271,220131,91.4,96.57951,59.33459,39.78842,328271,220131,59.33459,39.78842,2021-07-16
1747,4162,5860,540190,330018,224293,92.5,97.6387,59.65036,40.54069,330018,224293,59.65036,40.54069,2021-07-17
1603,2814,4389,544579,331621,227107,92.4,98.432,59.9401,41.04932,331621,227107,59.9401,41.04932,2021-07-18
2038,3936,5927,550506,333659,231043,91.1,99.5033,60.30847,41.76075,333659,231043,60.30847,41.76075,2021-07-19
1727,4013,5694,556200,335386,235056,92.0,100.53249,60.62062,42.48609,335386,235056,60.62062,42.48609,2021-07-20
1642,4237,5842,562042,337028,239293,90.3,101.58842,60.91741,43.25192,337028,239293,60.91741,43.25192,2021-07-21
1847,4014,5795,567837,338875,243307,91.3,102.63586,61.25125,43.97745,338875,243307,61.25125,43.97745,2021-07-22
1933,3671,5552,573389,340808,246978,92.2,103.63938,61.60064,44.64098,340808,246978,61.60064,44.64098,2021-07-23
